752,读,0.000249628,0.841441969,dou4/du2,"comma/phrase marked by pause, to read/to study"
753,啊,0.000249318,0.841691287,a1/a2/a3/a4/a,"(interj.)/ah, an interjection/to express doubt or to question/to show realization/to stress, (interj. for surprise), oh (interjection), (a modal particle showing affirmation, approval, or consent)"
754,超,0.000249183,0.841940471,chao1,to exceed/overtake/surpass/transcend/ultra-/super-/to pass/to cross
755,免,0.000248284,0.842188755,mian3,to exempt/to remove/to avoid/to excuse
756,压,0.000248253,0.842437008,ya1/ya4,"to press/to push down/to keep under (control), in the first place/to crush"
757,银,0.000247824,0.842684833,yin2,silver
758,买,0.000246961,0.842931794,mai3,buy
759,皇,0.000246765,0.843178559,huang2,(surname)/emperor
760,养,0.000246517,0.843425076,yang3,"give birth/keep (pets)/to support/to bring sb. up/to raise (pig, etc.)"
761,伊,0.000246088,0.843671163,yi1,he/she/(surname)/Iraq (abbrev.)
762,怀,0.000245788,0.843916952,huai2,to think of/to cherish/mind/heart/bosom
763,执,0.000245695,0.844162647,zhi2,execute (a plan)/grasp
764,副,0.000245576,0.844408223,fu4,secondary/auxiliary/deputy/assistant/vice-/(measure word for a pair)
765,乱,0.000245339,0.844653562,luan4,in confusion/disorderly
766,抗,0.000244656,0.844898218,kang4,to resist/to fight/to defy
767,犯,0.000243395,0.845141614,fan4,to violate/to offend
768,追,0.000243297,0.845384911,zhui1,pursue (a problem)/to chase
769,帮,0.000243225,0.845628136,bang1,to assist/to support/to help/group/gang/party
770,宣,0.000243101,0.845871237,xuan1,to declare (publicly)/to announce
771,佛,0.000243085,0.846114322,fo2/fu2,"Buddha/Buddhism, seemingly"
772,岁,0.000242036,0.846356358,sui4,year/years old/(a measure word)
773,航,0.000241799,0.846598157,hang2,boat/ship/vessel/craft/to navigate/to sail
774,优,0.000240889,0.846839046,you1,excellent/superior
775,怪,0.000240822,0.847079868,guai4,queer/to blame
776,香,0.000240434,0.847320302,xiang1,fragrant/incense/(of food) savory/appetizing/sweet/scented/popular
777,著,0.000238956,0.847559258,zhu4/zhe,
778,田,0.000237132,0.84779639,tian2,(surname)/field/farm
779,铁,0.000236677,0.848033068,tie3,iron
780,控,0.000235985,0.848269052,kong4,to accuse/to charge/to control/to sue
781,税,0.000235732,0.848504784,shui4,taxes/duties
782,左,0.000235489,0.848740273,zuo3,left
783,右,0.000235452,0.848975725,you4,right (-hand)
784,份,0.000234662,0.849210387,fen4,"(a measure word for gifts, copies of a newspaper)/copy (of newspaper, magazine, etc.)/share/portion/part/(a measure word)"
785,穿,0.000234176,0.849444563,chuan1,to bore through/pierce/perforate/penetrate/pass through/to dress/to wear/to put on/to thread
786,艺,0.00023368,0.849678243,yi4,skill/art
787,背,0.000233489,0.849911732,bei1/bei4,"carry on one's back, to be burdened/to carry on the back or shoulder, learn by heart/the back of the body"
788,阵,0.000232031,0.850143763,zhen4,disposition of troops/short period/wave/spate/burst/spell
789,草,0.000230548,0.850374311,cao3,grass/straw/draft (of a document)/careless/rough/manuscript/hasty
790,脚,0.000230119,0.85060443,jiao3/jue2,"a kick/foot/role, role"
791,概,0.000229975,0.850834405,gai4,general/approximate
792,恶,0.000229933,0.851064338,e3/e4/wu4,"nauseated, evil, to hate/to loathe"
793,块,0.00022984,0.851294178,kuai1/kuai4,"piece/chunk/lump/(measure word for chunks, lumps), yuan (unit of currency)/fast (of a watch)/swift/rapid/happy/joyful/soon/quick/(a measure word, for cloth, cake, soap)"
794,顿,0.000229582,0.85152376,dun4,a time/jerk/stop/meal/bout/spell/(measure for beating)
795,敢,0.000229132,0.851752892,gan3,dare
796,守,0.00022875,0.851981642,shou3,to guard
797,酒,0.000227742,0.852209384,jiu3,wine/liquor/spirits
798,岛,0.000227675,0.852437059,dao3,island
799,托,0.000227654,0.852664713,tuo1,"to hold in one's hand/to entrust/to support in one's palm, entrust"
800,央,0.000227654,0.852892367,yang1,beg/center
801,户,0.000226404,0.853118771,hu4,a household/door/family
802,烈,0.000226099,0.85334487,lie4,ardent/intense/split/crack/rend
803,洋,0.000225794,0.853570663,yang2,foreign/ocean
804,哥,0.000225422,0.853796085,ge1,elder brother
805,索,0.000224104,0.854020189,suo3,to search/to demand/to ask/to exact/large rope/isolated
806,胡,0.000223246,0.854243435,hu2,"(surname)/beard/what why how, beard/mustache"
807,款,0.000222667,0.854466102,kuan3,section/paragraph/funds
808,靠,0.000222156,0.854688258,kao4,depend upon/lean on/near/by/against/to support
809,评,0.000222042,0.8549103,ping2,to discuss/to comment/to criticize/to judge/to choose (by public appraisal)
810,版,0.000221458,0.855131758,ban3,a register/a block of printing/an edition/version/page
811,宝,0.00022137,0.855353128,bao3,a jewel or gem/a treasure/precious
812,座,0.000221256,0.855574384,zuo4,"seat/base/stand/measure word for large, solid things"
813,释,0.00022092,0.855795304,shi4,explain/to release
814,景,0.000220864,0.856016168,jing3,bright/circumstance/scenery
815,顾,0.000220848,0.856237016,gu4,look after/take into consideration/to attend to
816,弟,0.000220698,0.856457714,di4,younger brother
817,登,0.0002206,0.856678315,deng1,scale/climb/ascend/mount/go up/register/note/to publish/to issue/to record
818,货,0.000220161,0.856898475,huo4,goods/money/commodity
819,互,0.000220042,0.857118517,hu4,mutual
820,付,0.000219773,0.857338291,fu4,pay
821,伯,0.000219701,0.857557991,bo2,father's elder brother/senior/paternal elder uncle/eldest of brothers/respectful form of address
822,慢,0.000219665,0.857777656,man4,slow
823,欧,0.000219654,0.85799731,ou1,Europe
824,换,0.000218559,0.858215869,huan4,change/exchange
825,闻,0.000218357,0.858434226,wen2,(surname)/hear/sniff at
826,危,0.000217463,0.85865169,wei1,danger/to endanger
827,忙,0.000217184,0.858868874,mang2,busy
828,核,0.00021676,0.859085634,he2,nuclear/atomic/stone (of fruit)
829,暗,0.000216435,0.859302069,an4,"dark/gloomy/hidden/secret, to shut the door/unilluminated"
830,姐,0.00021582,0.859517889,jie3,older sister
831,介,0.000215753,0.859733641,jie4,introduce/lie between/between
832,坏,0.000215618,0.85994926,huai4,"bad/spoiled, bad"
833,讨,0.000215587,0.860164847,tao3,ask for/send punitive expedition/to demand/to marry
834,丽,0.000213758,0.860378605,li2/li4,"Korea, beautiful"
835,良,0.000212745,0.86059135,liang2,good/very/very much
836,序,0.000212549,0.860803898,xu4,order/sequence/preface
837,升,0.000212425,0.861016323,sheng1,"to raise/to hoist/to promote/pint, ascend/peaceful, promoted"
838,监,0.000212306,0.861228628,jian1/jian4,"hard/strong/solid/firm/to supervise/to inspect/jail/prison, supervisor"
839,临,0.000212233,0.861440862,lin2,to face/to overlook/to arrive/to be (just) about to/just before
840,亮,0.000211965,0.861652826,liang4,light/bright
841,露,0.000211644,0.86186447,lu4/lou4,to show/to reveal/to expos/dew
842,永,0.000211551,0.862076022,yong3,forever/always/perpetual (ly)
843,呼,0.000210378,0.8622864,hu1,to call/to cry/to shout/to breath out/to exhale
844,味,0.000210352,0.862496752,wei4,taste
845,野,0.000210233,0.862706985,ye3,field/plain/open space/limit/boundary/rude/wild
846,架,0.000209913,0.862916898,jia4,"to support/frame/rack/framework/measure word for planes, large vehicles, radios, etc."
847,域,0.000209799,0.863126697,yu4,field/region/area/domain (taxonomy)
848,沙,0.000209675,0.863336373,sha1,granule/hoarse/raspy/sand/powder
849,掉,0.00020951,0.863545883,diao4,to drop/to fall
850,括,0.000209396,0.863755279,kuo4,enclose/include
851,舰,0.000209298,0.863964577,jian4,warship
852,鱼,0.00020905,0.864173627,yu2,fish
853,杂,0.000208084,0.86438171,za2,mixed/miscellaneous/various/to mix
854,误,0.000207727,0.864589437,wu4,mistake/error/to miss/to harm/to delay/to neglect
855,湾,0.000207236,0.864796673,wan1,bay/gulf
856,吉,0.000207133,0.865003806,ji2,lucky
857,减,0.000206771,0.865210577,jian3,to lower/to decrease/to reduce/to subtract/to diminish
858,编,0.000206089,0.865416665,bian1,weave/plait/organize/group/arrange/edit/compile/write/compose/fabricate
859,楚,0.000205918,0.865622584,chu3,(surname)/ancient place name/distinct/clear/orderly/pain/suffering/(a surname)
860,肯,0.000205748,0.865828331,ken3,to agree/to consent/to be ready (to do sth)/willing
861,测,0.000205432,0.866033764,ce4,side/to lean/to survey/to measure/conjecture
862,败,0.000204786,0.86623855,bai4,be defeated/to defeat/loss
863,屋,0.000204585,0.866443135,wu1,house/room
864,跑,0.000204115,0.86664725,pao3,to run/to escape
865,梦,0.000204058,0.866851307,meng4,to dream
866,散,0.000203283,0.86705459,san3/san4,"leisurely/loosen/powdered medicine/to scatter/to come loose, adjourn/scatter"
867,温,0.000203159,0.867257749,wen1,(luke)warm/to review
868,困,0.000202435,0.867460184,kun3/kun4,"a bunch/tie together, distress/sleepy/doze off, sleepy/doze off"
869,剑,0.00020165,0.867661833,jian4,(double-edged) sword
870,渐,0.000201598,0.867863431,jian1/jian4,"imbue, gradual/gradually"
871,封,0.000201308,0.86806474,feng1,to confer/to grant/to seal/(a measure word)
872,救,0.000200637,0.868265376,jiu4,to save/to assist/to rescue
873,贵,0.00019983,0.868465207,gui4,expensive/noble/your (name)/precious
874,枪,0.000199319,0.868664526,qiang1,"gun/firearm/rifle/spear, rifle/spear"
875,缺,0.000198993,0.868863519,que1,lack/scarce/vacant post/to run short of
876,楼,0.000198771,0.86906229,lou2,house with more than 1 story/storied building/floor
877,县,0.000198482,0.869260772,xian4,a district/county
878,尚,0.000198321,0.869459093,shang4,still/yet/to value/to esteem
879,毫,0.000198311,0.869657404,hao2,hair/drawing brush/(in the) least/one thousandth
880,移,0.000198182,0.869855586,yi2,to move/to shift/to change/to alter/to remove
881,娘,0.000197794,0.87005338,niang2,"mother/young lady, mother/troubled"
882,朋,0.000197779,0.870251159,peng2,friend
883,画,0.000197737,0.870448897,hua4,draw/picture/painting
884,班,0.00019705,0.870645947,ban1,team/class/rank/squad/a work shift/a measure word/(a surname)
885,智,0.000196709,0.870842656,zhi4,wisdom/knowledge
886,亦,0.000196172,0.871038828,yi4,also
887,耳,0.000196063,0.871234891,er3,ear
888,恩,0.000195851,0.871430742,en1,kind act (from above)
889,短,0.00019552,0.871626263,duan3,lack/short
890,掌,0.000194978,0.87182124,zhang3,in charge of/palm of hand
891,恐,0.000194704,0.872015944,kong3,afraid/frightened/to fear
892,遗,0.000194409,0.872210354,yi2,to lose/to leave behind
893,固,0.000194218,0.872404572,gu4,hard/strong/solid/sure
894,席,0.000194203,0.872598775,xi2,"banquet/woven mat/seat/place, woven mat"
895,松,0.00019412,0.872792895,song1,"loose/pine, loose"
896,秘,0.000194104,0.872986999,mi4,secret
897,谢,0.000194053,0.873181052,xie4,(surname)/to thank
898,鲁,0.00019366,0.873374712,lu3,crass/place name
899,遇,0.000192983,0.873567695,yu4,meet with
900,康,0.000192771,0.873760466,kang1,peaceful/spongy (of radishes)
901,虑,0.000192285,0.873952752,lu:4/lv4,anxiety
902,幸,0.000192234,0.874144985,xing4,"lucky, fortunate/lucky"
903,均,0.000190394,0.874335379,37043,equal/even/all/uniform
904,销,0.000190285,0.874525665,xiao1,to melt/to do away with/to sell
905,钟,0.000190022,0.874715687,zhong1,clock/time as measured in hours and minutes/bell
906,诗,0.000189981,0.874905667,shi1,poem/poetry/verse
907,藏,0.000189681,0.875095348,cang2/zang4,"to hide away/to conceal/to harbor/store/accumulate, storehouse/depository/Buddhist or Taoist scripture/Zang/Tibet"
908,赶,0.000189138,0.875284486,gan3,to catch up/to overtake/to hurry/to rush/to drive away
909,剧,0.000189066,0.875473552,ju4,drama/play/show/severe
910,票,0.000188415,0.875661967,piao4,bank note/ticket
911,损,0.000188337,0.875850304,sun3,to damage/injure/to lose/to harm
912,忽,0.000187996,0.8760383,hu1,suddenly
913,巨,0.000187857,0.876226157,ju4,very large/huge/tremendous/gigantic
914,炮,0.000187671,0.876413827,pao4,"cannon/gun/firecracker, gun/cannon"
915,旧,0.000187546,0.876601374,jiu4,old (opposite of new)/former
916,端,0.000187247,0.87678862,duan1,end/extremity/item/port/to hold sth. level with both hands/to carry/regular
917,探,0.000187231,0.876975852,tan4,to explore/to search out/to scout/to visit
918,湖,0.000186621,0.877162473,hu2,lake
919,录,0.000186456,0.877348929,lu4,to record/to hit/to copy
920,叶,0.000186208,0.877535137,ye4,(surname)/leaf/page
921,春,0.000186182,0.877721319,chun1,spring (time)/gay/joyful/youthful/love/lust/life
922,乡,0.000186172,0.877907491,xiang1,country/village
923,附,0.00018581,0.878093301,fu4,to add/to attach/to be close to/to be attached
924,吸,0.000185479,0.878278781,xi1,to breathe/to suck in/to absorb/to inhale
925,予,0.000184787,0.878463568,yu2/yu3,"I, to give"
926,礼,0.000184038,0.878647605,li3,gift/propriety/rite
927,港,0.000183857,0.878831462,gang3,harbor/Hong Kong (abbr.)
928,雨,0.000182787,0.879014249,yu3,rain
929,呀,0.000182647,0.879196896,ya/ya1,(final part.)
930,板,0.000182591,0.879379487,ban3,"board/plank/plate/slab, boss"
931,庭,0.000181934,0.879561421,ting2,court/courtyard
932,妇,0.000181846,0.879743267,fu4,woman
933,归,0.000181665,0.879924933,gui1,to go back/to return
934,睛,0.000181299,0.880106231,jing1,eye
935,饭,0.000181268,0.880287499,fan4,food/cuisine/cooked rice/meal
936,额,0.00017996,0.880467459,e2,volume/amount/quantity/forehead/quota
937,含,0.000179629,0.880647088,han2,to keep/to contain
938,顺,0.000179366,0.880826454,shun4,to obey/to follow/to arrange/to make reasonable/along/favorable
939,输,0.000179262,0.881005716,shu1,to transport/to lose
940,摇,0.000178989,0.881184705,yao2,shake/to rock
941,招,0.000178937,0.881363642,zhao1,provoke/to recruit
942,婚,0.000178859,0.881542501,hun1,to marry/marriage/wedding/to take a wife
943,脱,0.000178539,0.88172104,tuo1,to shed/to take off/to escape/to get away from
944,补,0.000178508,0.881899548,bu3,to repair/to patch/to mend/to make up for/to fill (a vacancy)/to supplement
945,谓,0.00017843,0.882077978,wei4,speak of
946,督,0.00017841,0.882256388,du1,supervise
947,毒,0.000178379,0.882434767,du2,poison/narcotics
948,油,0.000178131,0.882612897,you2,oil/sly
949,疗,0.00017812,0.882791018,liao2,to treat/to cure
950,旅,0.000177691,0.882968709,lu:3/lv3,trip/travel
951,泽,0.000177314,0.883146023,ze2,beneficence/marsh
952,材,0.000176932,0.883322955,cai2,material
953,灭,0.000176405,0.88349936,mie4,extinguish
954,逐,0.000176368,0.883675728,zhu2,to pursue/to chase/individually/one by one
955,莫,0.000176208,0.883851936,mo4,do not/there is none who
956,笔,0.000176002,0.884027938,bi3,pen/pencil/writing brush/to write or compose/the strokes of Chinese characters
957,亡,0.000175278,0.884203216,wang2,to die/to perish
958,鲜,0.00017426,0.884377476,xian1/xian3,"fresh, few/rare"
959,词,0.000173996,0.884551472,ci2,works/phrases/classical Chinese poem/word/diction
960,圣,0.000173743,0.884725215,sheng4,holy/sacred/saint/sage
961,择,0.000173717,0.884898933,ze2/zhai2,"to select/to choose/to pick, pick over"
962,寻,0.000172963,0.885071896,xun2,to search/to look for/to seek
963,厂,0.000172958,0.885244853,chang3,cliff/slope/factory/yard/depot/workhouse/works/(industrial) plant
964,睡,0.00017271,0.885417563,shui4,to sleep
965,博,0.000172431,0.885589993,bo2,extensive/ample/rich/obtain/aim/to win/to get/rich/plentiful/to gamble
966,勒,0.000171717,0.885761711,le4/lei1,"rein in, strangle"
967,烟,0.000171247,0.885932958,yan1,cigarette/tobacco/smoke
968,授,0.000170627,0.886103585,shou4,to teach/to instruct/to award/to give
969,诺,0.000170493,0.886274077,nuo4,to promise/to yes
970,伦,0.000169619,0.886443696,lun2,human relationship
971,岸,0.000169542,0.886613238,an4,bank/shore/beach/coast
972,奥,0.000169304,0.886782542,ao4,obscure/mysterious
973,唐,0.000169283,0.886951825,tang2,Tang dynasty (618-907)
974,卖,0.000168958,0.887120783,mai4,to sell
975,俄,0.000168668,0.887289452,e2,suddenly/very soon/Russian
976,炸,0.000168162,0.887457613,zha2/zha4,"fry, explode"
977,载,0.000167728,0.887625341,zai3/zai4,"year, to carry/to convey/to load/to hold/and/also/as well as/simultaneously"
978,洛,0.000167599,0.88779294,luo4,(surname)/name of a river
979,健,0.000167433,0.887960373,jian4,healthy
980,堂,0.000167268,0.888127641,tang2,(main) hall/large room
981,旁,0.000166756,0.888294397,pang2,beside/one side/other/side/self
982,宫,0.000166296,0.888460693,gong1,palace
983,喝,0.00016595,0.888626643,he1/he4,"my goodness/to drink, shout applause"
984,借,0.000165511,0.888792154,jie4,to lend/to borrow/excuse/pretext/by means of
985,君,0.000165165,0.888957319,37043,monarch/lord/gentleman/ruler
986,禁,0.000165118,0.889122437,jin1/jin4,"endure, to prohibit/to forbid"
987,阴,0.000165041,0.889287477,yin1,(of weather) overcast/Yin/feminine/moon/cloudy/negative (electric.)/shady
988,园,0.000164984,0.889452461,yuan2,garden
989,谋,0.000164906,0.889617367,mou2,to plan/seek/scheme
990,宋,0.000164069,0.889781436,song4,(surname)/name of a dynasty
991,避,0.000163981,0.889945417,bi4,avoid/shun/flee/escape/leave/to keep away/to leave/to hide
992,抓,0.000163692,0.890109109,zhua1,to grab/to catch/to arrest/to snatch
993,荣,0.000163625,0.890272733,rong2,glory/honored
994,姑,0.000163547,0.89043628,gu1,paternal aunt
995,孙,0.000162818,0.890599099,sun1,grandson
996,逃,0.000162622,0.890761721,tao2,to escape/to run away/to flee
997,牙,0.000162612,0.890924332,ya2,tooth/ivory
998,束,0.000162115,0.891086448,shu4,bunch/(a measure word)/to bind/to control
999,跳,0.000161878,0.891248325,tiao4,jump/hop/skip (a grade)/to leap/to bounce/to beat
1000,顶,0.000161847,0.891410172,ding3,"go against/most/peak/top/to replace/to substitute/a measure word (use with ""hat"")"
1001,玉,0.000161645,0.891571817,yu4,jade
1002,镇,0.000161082,0.891732899,zhen4,composed/small town/to suppress/to press down/to post
1003,雪,0.000160188,0.891893087,xue3,snow
1004,午,0.000160126,0.892053213,wu3,11 a.m.-1 p.m./7th earthly branch/noon
1005,练,0.000160012,0.892213225,lian4,to practice/to train/to perfect (one's skill)/to drill
1006,迫,0.000159842,0.892373067,po4,to force/to compel/pressing/urgent
1007,爷,0.000159842,0.892532909,ye2,grandpa/etc./old gentleman
1008,篇,0.000159656,0.892692564,pian1,sheet/piece of writing/(a measure word)/chapter/article
1009,肉,0.000159273,0.892851837,rou4,meat/flesh
1010,嘴,0.000158989,0.893010826,zui3,mouth
1011,馆,0.00015795,0.893168776,guan3,house/establishment
1012,遍,0.000157852,0.893326628,bian4,a time/everywhere/turn/all over/one time
1013,凡,0.00015779,0.893484418,fan2,ordinary/every/all/whatever/worldly
1014,础,0.000157501,0.893641919,chu3,foundation/base
1015,洞,0.000157098,0.893799017,dong4,cave/hole
1016,卷,0.000156808,0.893955825,juan3/juan4,"to roll (up)/to sweep up/to carry on, coil/to roll, chapter/examination paper"
1017,坦,0.000156798,0.894112623,tan3,flat/open-hearted/level/smooth
1018,牛,0.000155278,0.894267901,niu2,ox/cow/bull
1019,宁,0.000155041,0.894422942,ning2,peaceful/rather
1020,纸,0.000155041,0.894577982,zhi3,paper
1021,诸,0.000154813,0.894732796,zhu1,(surname)/all/many/various
1022,训,0.000154576,0.894887371,xun4,example/pattern/to teach/to train/instruction
1023,私,0.000153485,0.895040856,si1,personal/private/selfish
1024,庄,0.000153377,0.895194233,zhuang1,farm/village
1025,祖,0.000153196,0.895347429,zu3,ancestor/forefather/grandparents
1026,丝,0.000152891,0.89550032,si1,silk/thread/trace
1027,翻,0.000152803,0.895653123,fan1,flit about/translate/turn over
1028,暴,0.000152793,0.895805916,bao4,sudden/violent/cruel/to show or expose/to injure
1029,森,0.000152622,0.895958538,sen1,forest
1030,塔,0.000152214,0.896110752,ta3,pagoda/tower
1031,默,0.0001521,0.896262852,mo4,silent/write from memory
1032,握,0.000152028,0.89641488,wo4,shake hands/to hold/to grasp
1033,戏,0.000151945,0.896566825,xi4,trick/drama/play/show
1034,隐,0.000151387,0.896718212,yin3,secret/hidden/concealed
1035,熟,0.000151268,0.89686948,shu2,familiar/skilled/ripe/done/ripe/cooked
1036,骨,0.000150798,0.897020278,gu3,bone
1037,访,0.00015056,0.897170838,fang3,inquire/seek/visit
1038,弱,0.000150534,0.897321372,ruo4,weak/feeble/young/inferior
1039,蒙,0.000149966,0.897471338,meng1/meng2/meng3,"deceive/cheat/hoodwink, drizzle/mist, dim sighted/ignorant, Mongolia/cover"
1040,歌,0.000149645,0.897620984,ge1/ge1ge,song
1041,店,0.000149485,0.897770469,dian4,inn/shop/store
1042,鬼,0.000149434,0.897919903,gui3,ghost/sly/crafty
1043,软,0.000149273,0.898069176,ruan3,soft/flexible
1044,典,0.000149144,0.89821832,dian3,canon/dictionary
1045,欲,0.000149124,0.898367444,yu4,"desire/wish, desire/longing/appetite/wish"
1046,萨,0.000148855,0.898516299,sa4,(surname)/Bodhisattva
1047,伙,0.000148441,0.89866474,huo3,assistant/furniture/partner
1048,遭,0.000148018,0.898812757,zao1,a time/incident/meet by chance/turn
1049,盘,0.000147708,0.898960465,pan2,"big/wooden tray, dish/tray/to build/to check/to examine/to transfer/(a measure word used for dishes of food or coils of wire)/to coil"
1050,爸,0.000147418,0.899107883,ba4,father/dad/pa/papa
1051,扩,0.00014641,0.899254294,kuo4,enlarge
1052,盖,0.000146302,0.899400595,gai4/ge3,"lid/top/cover/canopy/to build, (surname)"
1053,弄,0.000145759,0.899546355,long4/nong4,"lane/alley, to do/to manage/to handle/to play with/to fool with/to mess with/to fix/to toy with"
1054,雄,0.000145651,0.899692005,xiong2,heroic/male
1055,稳,0.00014486,0.899836865,wen3,settled/steady/stable
1056,忘,0.000144498,0.899981364,wang4,to forget/to overlook/to neglect
1057,亿,0.000144168,0.900125531,yi4,a hundred million/calculate
1058,刺,0.000144137,0.900269668,ci4,thorn/sting/prick/pierce/stab/thrust/assassinate/murder
1059,拥,0.000143837,0.900413505,yong1,(v) gather round/rush in/crowd/throng/to hold/crowded/to support
1060,徒,0.000143728,0.900557233,tu2,apprentice/disciple
1061,姆,0.000143708,0.90070094,mu3,governess
1062,杨,0.000142431,0.900843372,yang2,(surname)/poplar
1063,齐,0.000142013,0.900985384,qi2,(surname)/even/to make even
1064,赛,0.000141971,0.901127355,sai4,to compete/competition/match
1065,趣,0.000141775,0.90126913,qu4,interesting/to interest
1066,曲,0.000141604,0.901410735,qu1/qu3,"bent/crooked/wrong, tune/song"
1067,刀,0.000141041,0.901551776,dao1,knife
1068,床,0.000140994,0.90169277,chuang2,bed/couch/(a measure word)
1069,迎,0.00014071,0.90183348,ying2,to welcome
1070,冰,0.000140571,0.901974051,bing1,ice
1071,虚,0.000139925,0.902113976,xu1,devoid of content/void/false/empty/vain
1072,玩,0.000139754,0.90225373,wan2/wan4,"curios/antiques/to play/to amuse oneself, curios/antiques"
1073,析,0.00013963,0.90239336,xi1,to separate/to divide/to analyze
1074,窗,0.000139418,0.902532778,chuang1,shutter/window
1075,醒,0.00013901,0.902671788,xing3,to wake up/to be awake
1076,妻,0.000138741,0.90281053,qi1/qi4,"wife, to marry off (a daughter)"
1077,透,0.000138684,0.902949214,tou4,to penetrate/thorough/penetrating/to pass through/to pierce
1078,购,0.000138514,0.903087728,gou4,to buy/to purchase
1079,替,0.000137914,0.903225643,ti4,to substitute for/to take the place of/to replace/for/on behalf of/to stand in for
1080,塞,0.000137413,0.903363056,sai1/sai4/se4,"stop up/to squeeze in/to stuff/Serb (abbr.)/Serbian, strategic pass, piston/unenlightened"
1081,努,0.000137279,0.903500335,nu3,to exert/to strive
1082,休,0.00013715,0.903637484,xiu1,to rest
1083,虎,0.00013702,0.903774505,hu3,tiger
1084,扬,0.000136995,0.903911499,yang2,hurl/to raise/to scatter
1085,途,0.000136871,0.90404837,tu2,way/route/road
1086,侵,0.000136772,0.904185142,qin1,to invade/to infringe/to approach
1087,刑,0.000136705,0.904321847,xing2,punishment
1088,绿,0.000136504,0.904458351,lu:4/lv4,green/chlorine
1089,兄,0.000136359,0.90459471,xiong1,elder brother
1090,迅,0.000136023,0.904730733,xun4,rapid
1091,套,0.00013592,0.904866652,tao4,"to cover/covering/case/cover/(a measure word, a set of something)/sheath"
1092,贸,0.000135387,0.90500204,mao4,commerce/trade
1093,毕,0.000135129,0.905137169,bi4,the whole of/to finish/to complete/complete/full/finished
1094,唯,0.000134576,0.905271745,wei2/wei3,#NAME?
1095,谷,0.00013439,0.905406135,gu3/yu4,"grain/corn, valley, (surname)"
1096,轮,0.000134147,0.905540282,lun2,wheel/gear/(by) turn/rotate
1097,库,0.000133971,0.905674253,ku4,warehouse/storehouse
1098,迹,0.000133951,0.905808204,ji1/ji4,"footprint/mark/trace/vestige/sign/indication, footprint/trace"
1099,尤,0.000133889,0.905942093,you2,outstanding/particularly/especially
1100,竞,0.000133832,0.906075924,jing4,to compete/to contend/to struggle
1101,街,0.000133672,0.906209596,jie1,street
1102,促,0.000133289,0.906342885,cu4,to hurry/to rush/to hasten/near/to promote
1103,延,0.000133165,0.906476051,yan2,to prolong/to extend/to delay
1104,震,0.000133052,0.906609102,zhen4,shake/shock/sign in trigram
1105,弃,0.000132969,0.906742071,qi4,abandon/relinquish/to discard/to throw away
1106,甲,0.0001324,0.906874471,jia3,"A (in a sequence of examples involving ""A"", ""B"", ""C"", etc.)/1st heavenly stem/1st in order/armor"
1107,伟,0.00013225,0.907006722,wei3,big/large/great
1108,麻,0.000132214,0.907138936,ma2,(to have) pins and needles/tingling/hemp/numb/to bother
1109,川,0.000132168,0.907271104,chuan1,river/creek/plain/an area of level country
1110,申,0.00013194,0.907403044,shen1,(surname)/3-5 p.m./9th earthly branch/extend/to state/to explain
1111,缓,0.000131548,0.907534592,huan3,slow/sluggish/gradual/to postpone
1112,潜,0.000131532,0.907666124,qian2,hidden/latent/secret/to hide/to conceal/secret/hidden/to submerge
1113,闪,0.000131403,0.907797527,shan3,flash/lightning
1114,售,0.000131289,0.907928816,shou4,to sell
1115,灯,0.000131269,0.908060085,deng1,lamp/light
1116,针,0.000131181,0.908191266,zhen1,"injection/needle/pin, needle"
1117,哲,0.000131021,0.908322286,zhe2,philosophy/wise
1118,络,0.000130519,0.908452805,lao4/luo4,"small net, net-like"
1119,抵,0.000130375,0.90858318,di3,hold up/on the whole/push against/to support/to resist/to reach/to arrive/mortgage
1120,朱,0.000130204,0.908713384,zhu1,"(surname)/vermilion, vermilion"
1121,埃,0.000129718,0.908843102,ai1,dirt/dust/angstrom
1122,抱,0.000129553,0.908972655,bao4,to hold/to carry (in one's arms)/to hug or embrace/surround/cherish
1123,鼓,0.000129279,0.909101934,gu3,convex/drum/to rouse/to beat
1124,植,0.000129191,0.909231125,zhi2,to plant
1125,纯,0.000128628,0.909359753,chun2,pure/simple/unmixed/genuine
1126,夏,0.000128617,0.90948837,xia4,summer/Xia (proper name)
1127,忍,0.000128483,0.909616854,ren3,to beat/to endure/to tolerate
1128,页,0.000128478,0.909745331,ye4,page/leaf
1129,杰,0.000128142,0.909873474,jie2,hero/heroic
1130,筑,0.000128059,0.910001533,zhu2/zhu4,build/five-string lute
1131,折,0.000127837,0.91012937,she2/zhe2,"broken (as of rope, stick), tenth (in price)/to break/to fold/to turn"
1132,郑,0.000127729,0.910257099,zheng4,(surname)
1133,贝,0.000127517,0.910384615,bei4,cowries/shell/valuables/shellfish
1134,尊,0.00012745,0.910512065,zun1,to honor
1135,吴,0.000127295,0.910639359,wu2,(surname)/province of Jiangsu
1136,秀,0.000127233,0.910766592,xiu4,handsome/elegant
1137,混,0.000127155,0.910893747,hun2/hun4,"confused/dirty/mix, to mix/to get along/thoughtless"
1138,臣,0.000126886,0.911020633,chen2,statesman/vassal/courtier/minister/official
1139,雅,0.000126752,0.911147385,ya3,elegant
1140,振,0.000126452,0.911273837,zhen4,rouse
