608,寄,0.000448,0.817004,"キ, -よ.り, よせ, よろ","draw near, stop in, bring near, gather, collect, send, forward"
609,昨,0.000447,0.817451,サク,"yesterday, previous"
610,養,0.000445,0.817896,"ヨウ, やしな.う, や","foster, bring up, rear, develop, nurture"
611,算,0.000442,0.818338,サン,"calculate, divining, number, abacus, probability"
612,命,0.000442,0.81878,"メイ, いのち","fate, command, decree, destiny, life, appoint"
613,逮,0.000441,0.819221,タイ,"apprehend, chase"
614,了,0.00044,0.819661,"リョウ, さとる","complete, finish"
615,岩,0.000438,0.820099,ガン,"boulder, rock, cliff"
616,値,0.000436,0.820535,"チ, あたい, じ","price, cost, value"
617,賀,0.000436,0.820971,"ガ, か, よし","congratulations, joy"
618,派,0.000434,0.821405,ハ,"faction, group, party, clique, sect, school"
619,革,0.000433,0.821838,カク,"leather, become serious, skin, hide, pelt"
620,港,0.000431,0.822269,コウ,harbor
621,装,0.000429,0.822698,"ソウ, よそお.う","attire, dress, pretend, disguise, profess"
622,津,0.000429,0.823127,"シン, ず, と","haven, port, harbor, ferry"
623,熱,0.000428,0.823555,"ネツ, あた","heat, temperature, fever, mania, passion"
624,激,0.000428,0.823983,ゲキ,"violent, get excited, enraged, chafe, incite"
625,悪,0.000427,0.82441,"アク, わる.い, あ.し, -にく.い, いずくに, にく.む","bad, vice, rascal, false, evil, wrong"
626,破,0.000425,0.824835,"ハ, やぶ.れる, わ","rend, rip, tear, break, destroy, defeat, frustrate"
627,香,0.000423,0.825258,"コウ, か, かお.る, こ, ひゃん","incense, smell, perfume"
628,敗,0.000423,0.825681,ハイ,"failure, defeat, reversal"
629,器,0.000423,0.826104,キ,"utensil, vessel, receptacle, implement, instrument, ability, container, tool, set"
630,非,0.000423,0.826527,ヒ,"un-, mistake, negative, injustice, non-"
631,買,0.000423,0.82695,バイ,buy
632,舞,0.000421,0.827371,"ブ, -ま.う","dance, flit, circle, wheel"
633,紹,0.000421,0.827792,"ショウ, つぐ","introduce, inherit, help"
634,央,0.000421,0.828213,"オウ, あきら, お, ちか, なか, ひろ","center, middle"
635,病,0.000421,0.828634,"ビョウ, や.む, やまい","ill, sick"
636,久,0.00042,0.829054,"キュウ, ひさ.しい, きゅ","long time, old story"
637,歴,0.000419,0.829473,レキ,"curriculum, continuation, passage of time"
638,帰,0.000419,0.829892,"キ, かえ.す, とつ.ぐ","homecoming, arrive at, lead to, result in"
639,韓,0.000417,0.830309,"カン, いげた",Korea
640,庫,0.000417,0.830726,"コ, くら","warehouse, storehouse"
641,鳥,0.000416,0.831142,"チョウ, か, とっ","bird, chicken"
642,超,0.000415,0.831557,"チョウ, こ.す, まさる","transcend, super-, ultra-"
643,程,0.000412,0.831969,"テイ, -ほど, ほと","extent, degree, law, formula, distance, limits, amount"
644,針,0.000411,0.83238,"シン, は","needle, pin, staple, stinger"
645,像,0.00041,0.83279,"ゾウ, かた","statue, picture, image, figure, portrait"
646,吉,0.00041,0.8332,"キチ, よし, え, きっ, こし, よ","good luck, joy, congratulations"
647,撃,0.000409,0.833609,ゲキ,"beat, attack, defeat, conquer"
648,完,0.000409,0.834018,カン,"perfect, completion, end"
649,若,0.000407,0.834425,"ジャク, ニャ, わか-, も.し, わく","young, if, perhaps, possibly, low number, immature"
650,納,0.000406,0.834831,"ノウ, ナ, トウ, -おさ.める, の","settlement, obtain, reap, pay, supply, store"
651,抗,0.000405,0.835236,コウ,"confront, resist, defy, oppose"
652,温,0.000404,0.83564,"オン, あたた.かい, あたた.める, あつ, なお, ゆ",warm
653,沢,0.000404,0.836044,"タク, うすお.い, つや, おも, さわん",swamp
654,街,0.000404,0.836448,"ガイ, まち, また","boulevard, street, town"
655,埼,0.000404,0.836852,"キ, さい","cape, spit, promontory"
656,級,0.000403,0.837255,"キュウ, しな","class, rank, grade"
657,修,0.000403,0.837658,"シュウ, おさ.める, おき, のぶ","discipline, conduct oneself well, study, master"
658,票,0.000402,0.83806,ヒョウ,"ballot, label, ticket, sign"
659,継,0.000401,0.838461,"ケイ, まま-","inherit, succeed, patch, graft (tree)"
660,併,0.000401,0.838862,ヘイ,"join, get together, unite, collective"
661,路,0.0004,0.839262,"ロ, -じ","path, route, road, distance"
662,離,0.000399,0.839661,"リ, はな.す","detach, separation, disjoin, digress"
663,席,0.000398,0.840059,セキ,"seat, mat, occasion, place"
664,低,0.000398,0.840457,"テイ, ひく.める","lower, short, humble"
665,系,0.000397,0.840854,ケイ,"lineage, system"
666,険,0.000395,0.841249,ケン,"precipitous, inaccessible place, impregnable position, steep place, sharp eyes"
667,守,0.000395,0.841644,"シュ, まも.る, もり, かみ, う, も","guard, protect, defend, obey"
668,答,0.000394,0.842038,"トウ, こた.え, どう","solution, answer"
669,雑,0.000392,0.84243,"ザツ, まじ.える",miscellaneous
670,奈,0.000392,0.842822,"ナ, ダイ, からなし","Nara, what?"
671,推,0.00039,0.843212,スイ,"conjecture, infer, guess, suppose, support"
672,単,0.000388,0.8436,タン,"simple, one, single, merely"
673,素,0.000386,0.843986,"ソ, もと","elementary, principle, naked, uncovered"
674,隊,0.000385,0.844371,タイ,"regiment, party, company, squad"
675,迎,0.000384,0.844755,"ゲイ, むかえ","welcome, meet, greet"
676,働,0.000384,0.845139,"ドウ, リキ, リョク",work
677,突,0.000383,0.845522,"トツ, つ.く","stab, protruding, thrusting, thrust, pierce, prick"
678,深,0.000383,0.845905,"シン, -ぶか.い, ふか.める","deep, heighten, intensify, strengthen"
679,司,0.000383,0.846288,"シ, つ, つかさ","director, official, govt office, rule, administer"
680,及,0.000383,0.846671,"キュウ, およ.び, およ.ぼす, おい","reach out, exert, exercise, cause"
681,博,0.000383,0.847054,"ハク, ぐれ, はか","Dr., command, esteem, win acclaim, Ph.D., exposition, fair"
682,罪,0.000382,0.847436,ザイ,"guilt, sin, crime, fault, blame, offense"
683,夕,0.000382,0.847818,"セキ, ゆ",evening
684,殺,0.000381,0.848199,"サツ, セツ, -ごろ.し","kill, murder, butcher, slice off, split, diminish, reduce, spoil"
685,振,0.000378,0.848577,"シン, ぶ.る, -ぶ.り, ふり","shake, wave, wag, swing"
686,挑,0.000377,0.848954,チョウ,"challenge, contend for, make love to"
687,察,0.000376,0.84933,サツ,"guess, presume, surmise, judge, understand"
688,因,0.000375,0.849705,"イン, ちな.む, て","cause, factor, be associated with, depend on, be limited to"
689,黒,0.000375,0.85008,"コク, くろ.ずむ",black
690,額,0.000374,0.850454,"ガク, ぬか","forehead, tablet, plaque, framed picture, sum, amount, volume"
691,含,0.000372,0.850826,"ガン, ふく.める","include, bear in mind, understand, cherish"
692,募,0.000372,0.851198,ボ,"recruit, campaign, gather (contributions), enlist, grow violent"
693,扱,0.000371,0.851569,"ショウ, あつか.い","handle, entertain, thresh, strip"
694,習,0.00037,0.851939,"シュウ, なら.う",learn
695,熊,0.00037,0.852309,ユウ,bear
696,走,0.000369,0.852678,"ソウ, はしり",run
697,模,0.000369,0.853047,"モ, がみ","imitation, copy, mock"
698,異,0.000366,0.853413,"イ, こと.なる","uncommon, queerness, strangeness, wonderful, curious, unusual"
699,端,0.000364,0.853777,"タン, は, -ばた, ただし","edge, origin, end, point, border, verge, cape"
700,宿,0.000362,0.854139,"シュク, やど.る, すく, やけ","inn, lodging, relay station, dwell, lodge, be pregnant, home, dwelling"
701,八,0.00036,0.854499,"ハチ, や.つ, よう, な, はっ, やち, はちがしら",eight
702,盗,0.00036,0.854859,"トウ, ぬす.み","steal, rob, pilfer"
703,災,0.00036,0.855219,サイ,"disaster, calamity, woe, curse, evil"
704,師,0.000359,0.855578,"シ, のし, もろ","expert, teacher, master, army, war"
705,伊,0.000359,0.855937,"イ, これ, よし, だ","Italy, that one"
706,傷,0.000356,0.856293,"ショウ, いた.む","wound, hurt, injure, impair, pain, injury, cut, gash, scar, weak point"
707,弁,0.000355,0.856648,"ベン, わきま.える, はなびら, べ","valve, petal, braid, speech, dialect, discrimination, dispose of, distinguish"
708,志,0.000354,0.857002,"シ, こころざ.す, じん, べし","intention, plan, resolve, aspire, motive, hopes, shilling"
709,犯,0.000353,0.857355,"ハン, おか.す","crime, sin, offense"
710,除,0.000352,0.857707,"ジョ, のぞ.く","exclude, division (x/3), remove, abolish, cancel, except"
711,替,0.000352,0.858059,"タイ, か.え-, かえ","exchange, spare, substitute, per-"
712,類,0.000351,0.85841,ルイ,"sort, kind, variety, class, genus"
713,雄,0.000351,0.858761,"ユウ, おす, かつ, つよし, よう","masculine, male, hero, leader, superiority, excellence"
714,批,0.000349,0.85911,ヒ,"criticism, strike"
715,友,0.000349,0.859459,"ユウ, う, ゆ",friend
716,順,0.000348,0.859807,"ジュン, あや, おき, しげ, とし, のぶ, まさ, もと, よし","obey, order, turn, right, docility, occasion"
717,笑,0.000343,0.86015,"ショウ, え.む, えみ",laugh
718,鮮,0.000343,0.860493,セン,"fresh, vivid, clear, brilliant, Korea"
719,祭,0.000342,0.860835,"サイ, まつ.り","ritual, offer prayers, celebrate, deify, enshrine, worship"
720,述,0.000341,0.861176,ジュツ,"mention, state, speak, relate"
721,績,0.000339,0.861515,"セキ, み","exploits, unreeling cocoons"
722,幸,0.000339,0.861854,"コウ, さち, こ, さし, とも, みゆき, ゆき","happiness, blessing, fortune"
723,清,0.000339,0.862193,"セイ, シン, きよ.まる, あき, し, すみ, ちん","pure, purify, cleanse, exorcise, Manchu dynasty"
724,厚,0.000339,0.862532,"コウ, あか, あ","thick, heavy, rich, kind, cordial, brazen, shameless"
725,券,0.000337,0.862869,ケン,ticket
726,林,0.000335,0.863204,"リン, し","grove, forest"
727,赤,0.000334,0.863538,"セキ, あか, あか.い, あか.らめる, あ, あま",red
728,昇,0.000333,0.863871,"ショウ, しゅう",rise up
729,鹿,0.000332,0.864203,"ロク, か, しし",deer
730,沖,0.000332,0.864535,"チュウ, おきつ, わく","open sea, offing, rise high into sky"
731,標,0.000331,0.864866,"ヒョウ, しるし, しべ","signpost, seal, mark, stamp, imprint, symbol, emblem, trademark, evidence, souvenir, target"
732,積,0.000331,0.865197,"セキ, -づ.み, つ.もり, か, しゃこ, つみ","volume, product (x*y), acreage, contents, pile up, stack, load, amass"
733,督,0.000331,0.865528,"トク, ただ","coach, command, urge, lead, supervise"
734,圧,0.000325,0.865853,"アツ, オウ, へ.す","pressure, push, overwhelm, oppress, dominate"
735,裏,0.000324,0.866177,リ,"back, amidst, in, reverse, inside, palm, sole, rear, lining, wrong side"
736,奪,0.000324,0.866501,ダツ,"rob, take by force, snatch away, dispossess, plunder, usurp"
737,衛,0.000323,0.866824,"エイ, もり, まもる","defense, protection"
738,堂,0.000323,0.867147,ドウ,"public chamber, hall"
739,致,0.000322,0.867469,チ,"doth, do, send, forward, cause, exert, incur, engage"
740,短,0.000322,0.867791,タン,"short, brevity, fault, defect, weak point"
741,洋,0.00032,0.868111,"ヨウ, なだ, ひろし, よし","ocean, western style"
742,採,0.00032,0.868431,サイ,"pick, take, fetch, take up"
743,幅,0.00032,0.868751,フク,"hanging scroll, width"
744,徳,0.00032,0.869071,"トク, あつ, のり, よし","benevolence, virtue, goodness, commanding respect"
745,逃,0.000316,0.869387,"トウ, に.がす, のが.れる","escape, flee, shirk, evade, set free"
746,郵,0.000314,0.869701,ユウ,"mail, stagecoach stop"
747,夏,0.000314,0.870015,"カ, ゲ",summer
748,障,0.000313,0.870328,ショウ,"hinder, hurt, harm"
749,休,0.000313,0.870641,"キュウ, やす.まる","rest, day off, retire, sleep"
750,逆,0.000312,0.870953,"ギャク, さか, さか.らう","inverted, reverse, opposite, wicked"
751,徴,0.000312,0.871265,"チョウ, しるし","indications, sign, omen, symptom, collect, seek, refer to, question"
752,頼,0.000311,0.871576,"ライ, たの.もしい, よち","trust, request"
753,攻,0.00031,0.871886,"コウ, おさむ","aggression, attack"
754,樹,0.00031,0.872196,"ジュ, いつき, こ, じ, たつ, な","timber trees, wood"
755,換,0.000309,0.872505,"カン, -か.える","interchange, period, charge, change?"
756,伸,0.000309,0.872814,"シン, の.ばす, の.す, のぶ","expand, stretch, extend, lengthen, increase"
757,練,0.000307,0.873121,"レン, ね.り, ねり","practice, gloss, train, drill, polish, refine"
758,六,0.000306,0.873427,"ロク, む, むっ.つ, く, ろっ",six
759,秀,0.000305,0.873732,"シュウ, しゅ, ひで, ほ","excel, excellence, beauty, surpass"
760,盛,0.000305,0.874037,"セイ, も.る, さか.ん, もり","boom, prosper, copulate"
761,拡,0.000305,0.874342,"カク, ひろ.がる, ひろ.める","broaden, extend, expand, enlarge"
762,盟,0.000304,0.874646,メイ,"alliance, oath"
763,岐,0.000304,0.87495,"キ, たかし","branch off, fork in road, scene, arena, theater"
764,便,0.000304,0.875254,"ベン, たよ.り",convenience
765,父,0.000303,0.875557,フ,father
766,興,0.000303,0.87586,"コウ, おこ.る, おき, とも","entertain, revive, retrieve, interest, pleasure"
767,劇,0.000302,0.876162,ゲキ,"drama, play"
768,爆,0.000301,0.876463,バク,"bomb, burst open, pop, split"
769,抜,0.000301,0.876764,"バツ, ハイ, -ぬ.く, ぬ.ける, ぬ.かる, ぬき","slip out, extract, pull out, pilfer, quote, remove, omit"
770,誌,0.0003,0.877064,シ,"document, records"
771,獲,0.000298,0.877362,カク,"seize, get, find, earn, acquire, can, may, able to"
772,宣,0.000298,0.87766,"セン, のたま.わく, とおる, のぼる, ひさ","proclaim, say, announce"
773,厳,0.000297,0.877957,"ゲン, おごそ.か, いか.めしい, いつ, きゅうら","stern, strictness, severity, rigidity"
774,母,0.000294,0.878251,"ボ, も","mama, mother"
775,背,0.000293,0.878544,"ハイ, せい, そむ.ける","stature, height, back, behind, disobey, defy, go back on, rebel"
776,倍,0.000293,0.878837,"バイ, べ","double, twice, times, fold"
777,齢,0.000293,0.87913,"レイ, とし",age
778,階,0.000293,0.879423,"カイ, しな, はし","storey, stair, counter for storeys of a building"
779,具,0.000292,0.879715,"グ, つぶさ.に, とも","tool, utensil, means, possess, ingredients, counter for armor, suits, sets of furniture"
780,留,0.00029,0.880005,"リュウ, と.める, とど.める, るうぶる, とめ","detain, fasten, halt, stop"
781,希,0.000289,0.880294,"キ, まれ, のぞ","hope, beg, request, pray, beseech, Greece, dilute (acid), rare, few, phenomenal"
782,閣,0.000287,0.880581,カク,"tower, tall building, palace"
783,農,0.000287,0.880868,"ノウ, な, み","agriculture, farmers"
784,略,0.000287,0.881155,"リャク, おか.す, はかりごと, はぶ.く, りゃく.する","abbreviation, omission, outline, shorten, capture, plunder"
785,印,0.000286,0.881441,"イン, -じるし","stamp, seal, mark, imprint, symbol, emblem, trademark, evidence, souvenir, India"
786,欲,0.000285,0.881726,"ヨク, ほ.しい","longing, covetousness, greed, passion, desire, craving"
787,星,0.000285,0.882011,"セイ, ほし","star, spot, dot, mark"
788,船,0.000283,0.882294,"セン, ふな-, ふ","ship, boat"
789,創,0.000283,0.882577,"ソウ, つく.る, きず, はじめ","genesis, wound, injury, hurt, start, originate"
790,阜,0.000282,0.882859,"フ, おか, ぎふのふ","hill, mound (left-side B radical)"
791,戒,0.000282,0.883141,カイ,commandment
792,蔵,0.000281,0.883422,"ゾウ, くら, かく.れる, くらし, くろう, ざ","storehouse, hide, own, have, possess"
793,群,0.000281,0.883703,"グン, む.れ, むら.がる, ぐり, こお, ごうり","flock, group, crowd, herd, swarm, cluster"
794,摘,0.00028,0.883983,"テキ, つむ","pinch, pick, pluck, trim, clip, summarize"
795,困,0.00028,0.884263,コン,"quandary, become distressed, annoyed"
796,否,0.000278,0.884541,"ヒ, いや","negate, no, noes, refuse, decline, deny"
797,隆,0.000277,0.884818,"リュウ, お, たかし","hump, high, noble, prosperity"
798,触,0.000276,0.885094,"ショク, さわ.る","contact, touch, feel, hit, proclaim, announce, conflict"
799,副,0.000276,0.88537,"フク, そい","vice-, duplicate, copy"
800,幹,0.000275,0.885645,"カン, つよし, もと",tree-trunk
801,躍,0.000274,0.885919,"ヤク, おどり","leap, dance, skip"
802,節,0.000273,0.886192,"セツ, ふし, のっと, たかし","node, season, period, occasion, verse, clause, stanza, honor, joint, knuckle, knob, knot, tune, melody"
803,典,0.000272,0.886464,"テン, すけ, の","code, ceremony, law, rule"
804,隠,0.000272,0.886736,"イン, かく.す, かく.れる, よ.る, お","conceal, hide, cover"
805,遠,0.000272,0.887008,"エン, とお.い, お, ど","distant, far"
806,混,0.000272,0.88728,"コン, -ま.じり, ま.ぜる","mix, blend, confuse"
807,候,0.000271,0.887551,コウ,"climate, season, weather"
808,危,0.00027,0.887821,"キ, あや.うい","dangerous, fear, uneasy"
809,署,0.000269,0.88809,ショ,"signature, govt office, police station"
810,欧,0.000269,0.888359,"オウ, は.く, おお",Europe
811,散,0.000269,0.888628,"サン, ち.らす, ち.らかす, ばら, ちる","scatter, disperse, spend, squander"
812,輸,0.000268,0.888896,ユ,"transport, send, be inferior"
813,遊,0.000267,0.889163,"ユウ, あそ.ぶ, あす",play
814,聴,0.000267,0.88943,"チョウ, き.く, きく","listen, headstrong, naughty, careful inquiry"
815,波,0.000266,0.889696,"ハ, ひら, みなみ","waves, billows, Poland"
816,織,0.000266,0.889962,"ショク, お.る, おり, -お.り, こおり, のり","weave, fabric"
817,悩,0.000266,0.890228,"ノウ, なや.ます, なやみ","trouble, worry, in pain, distress, illness"
818,河,0.000265,0.890493,"カ, かっ, こう",river
819,普,0.000265,0.890758,"フ, あまねし, しん","universal, wide(ly), generally, Prussia"
820,池,0.000264,0.891022,チ,"pond, cistern, pool, reservoir"
821,拠,0.000264,0.891286,"キョ, よ.る","foothold, based on, follow, therefore"
822,均,0.000264,0.89155,"キン, ひとし","level, average"
823,到,0.000263,0.891813,トウ,"arrival, proceed, reach, attain, result in"
824,鉄,0.000262,0.892075,"テツ, けん",iron
825,旧,0.000261,0.892336,"キュウ, もと","old times, old things, old friend, former, ex-"
826,縄,0.00026,0.892596,"ジョウ, ただ.す","straw rope, cord"
827,払,0.00026,0.892856,"フツ, ホツ, -はら.い, はらい","pay, clear out, prune, banish, dispose of"
828,丸,0.000259,0.893115,"ガン, まる.める, ま, わに","round, full, month, perfection, -ship, pills, make round, roll up, curl up, seduce, explain away"
829,昭,0.000259,0.893374,"ショウ, あき, かず, てる","shining, bright"
830,捜,0.000259,0.893633,"ソウ, シュウ","search, look for, locate"
831,鈴,0.000257,0.89389,"レイ, すず, ず","small bell, buzzer"
832,適,0.000257,0.894147,テキ,"suitable, occasional, rare, qualified, capable"
833,薬,0.000257,0.894404,"ヤク, み","medicine, chemical, enamel, gunpowder, benefit"
834,潟,0.000257,0.894661,"セキ, -がた, がら",lagoon
835,栄,0.000257,0.894918,"エイ, さか.える, -ば.え, え, さかえ, てる, ひで","flourish, prosperity, honor, glory, splendor"
836,喜,0.000257,0.895175,"キ, よろこ.ばす, あき, のぶ, よし","rejoice, take pleasure in"
837,絶,0.000257,0.895432,"ゼツ, た.やす","discontinue, beyond, sever, cut off, abstain, interrupt, suppress"
838,浦,0.000257,0.895689,ホ,"bay, creek, inlet, gulf, beach, seacoast"
839,憲,0.000256,0.895945,"ケン, かず, よし","constitution, law"
840,欠,0.000255,0.8962,"ケツ, か.ける, あくび","lack, gap, fail"
841,却,0.000255,0.896455,"キャク, しりぞ.く","instead, on the contrary, rather"
842,乱,0.000254,0.896709,"ラン, みだ.れる, みだ.す, おさ.める, ら","riot, war, disorder, disturb"
843,油,0.000252,0.896961,"ユ, あぶら","oil, fat"
844,宇,0.000252,0.897213,"ウ, いえ, ひろ","eaves, roof, house, heaven"
845,願,0.000251,0.897464,"ガン, -ねがい, ら","petition, request, vow, wish, hope"
846,旬,0.000249,0.897713,ジュン,"decameron, 10day period, season (for specific products"
847,押,0.000249,0.897962,"オウ, お.し-, お.さえる, おし, おや","push, stop, check, subdue, attach, seize, weight, shove, press, seal, do in spite of"
848,之,0.000249,0.898211,"シ, これ, ゆく, ゆき, あき, ゆみ","of, this"
849,盤,0.000249,0.89846,"バン, ち","tray, shallow bowl, platter, tub, board, phonograph record"
850,絵,0.000248,0.898708,カイ,"picture, drawing, painting, sketch"
851,浮,0.000248,0.898956,"フ, う.かれる, む, うき","floating, float, rise to surface"
852,狙,0.000247,0.899203,"ソ, ねら.う","aim at, sight, shadow, stalk"
853,快,0.000247,0.89945,"カイ, よし","cheerful, pleasant, agreeable, comfortable"
854,従,0.000247,0.899697,"ジュウ, ジュ, したが.える","accompany, obey, submit to, comply, follow, secondary, incidental, subordinate"
855,延,0.000247,0.899944,"エン, の.べる, の.ばす, たか, のべ","prolong, stretching"
856,廃,0.000247,0.900191,"ハイ, すた.る","abolish, obsolete, cessation, discarding, abandon"
857,巨,0.000246,0.900437,"キョ, おお, こ","gigantic, big, large, great"
858,臨,0.000245,0.900682,"リン, み","look to, face, meet, confront, attend, call on"
859,彦,0.000245,0.900927,"ゲン, よし, ひろ","lad, boy (ancient)"
860,功,0.000245,0.901172,"コウ, いさお, いさ, くぬ, こと, とし, よし","achievement, merits, success, honor, credit"
861,仏,0.000245,0.901417,"ブツ, ほとけ","Buddha, the dead, France"
862,患,0.000244,0.901661,"カン, くろ","afflicted, disease, suffer from, be ill"
863,駅,0.000243,0.901904,エキ,station
864,梨,0.000243,0.902147,"リ, か",pear tree
865,婚,0.000243,0.90239,コン,marriage
866,恵,0.000243,0.902633,"ケイ, めぐ.む, あや, さと, しげ, み","favor, blessing, grace, kindness"
867,君,0.000243,0.902876,"クン, -ぎみ, み","old boy, name-suffix"
868,里,0.000242,0.903118,"リ, さ","ri, village, parent's home, league"
869,滋,0.000242,0.90336,"ジ, し, しげる","nourishing, more & more, be luxuriant, planting, turbidity"
870,尾,0.000242,0.903602,ビ,"tail, end, no. of fish, lower slope of mtn"
871,陽,0.000242,0.903844,"ヨウ, あき, あけ, ひろ, よ","sunshine, yang principle, positive, male, heaven, daytime"
872,迫,0.000242,0.904086,"ハク, さこ, せこ, はさま","urge, force, imminent, spur on"
873,緊,0.000242,0.904328,キン,"tense, solid, hard, reliable, tight"
874,杯,0.000242,0.90457,ハイ,"cupfuls, wine glass, glass, toast"
875,戻,0.000242,0.904812,"レイ, もど.る","re-, return, revert, resume, restore, go backwards"
876,栃,0.000241,0.905053,とち,"horse chestnut, (kokuji)"
877,仙,0.00024,0.905293,"セン, そま","hermit, wizard, cent"
878,懸,0.000238,0.905531,"ケン, か.ける","suspend, hang, 10%, install, depend, consult"
879,帳,0.000238,0.905769,チョウ,"notebook, account book, album"
880,遅,0.000238,0.906007,"チ, おく.らす, じ","slow, late, back, later"
881,途,0.000238,0.906245,"ト, みち","route, way, road"
882,撮,0.000238,0.906483,"サツ, つま.む","snapshot, take pictures"
883,乳,0.000238,0.906721,"ニュウ, ち","milk, breasts"
884,密,0.000236,0.906957,ミツ,"secrecy, density (pop), minuteness, carefulness"
885,冬,0.000236,0.907193,トウ,winter
886,童,0.000235,0.907428,"ドウ, ぱ","juvenile, child"
887,角,0.000234,0.907662,"カク, つの, い, すみ, ふさ","angle, corner, square"
888,届,0.000234,0.907896,"カイ, -とど.け","deliver, reach, arrive, report, notify, forward"
889,誕,0.000234,0.90813,タン,"nativity, be born, declension, lie, be arbitrary"
890,肉,0.00023,0.90836,ニク,meat
891,底,0.00023,0.90859,テイ,"bottom, sole, depth, bottom price, base, kind, sort"
892,精,0.00023,0.90882,"セイ, シヤウ, きよ","refined, ghost, fairy, energy, vitality, semen, excellence, purity, skill"
893,彼,0.00023,0.90905,"ヒ, かの, その","he, that, the"
894,服,0.000229,0.909279,"フク, はっ, はら","clothing, admit, obey, discharge"
895,固,0.000229,0.909508,"コ, かた.まる, かた.い","harden, set, clot, curdle"
896,老,0.000228,0.909736,"ロウ, ふ.ける, えび, び","old man, old age, grow old"
897,献,0.000228,0.909964,"ケン, たてまつ.る","offering, no. of drinks, present, offer"
898,余,0.000228,0.910192,"ヨ, あま.り, あまる","too much, myself, surplus, other, remainder"
899,純,0.000224,0.910416,"ジュン, あつ, み, よし","genuine, purity, innocence, net (profit)"
900,茨,0.000223,0.910639,"シ, いばら, くさぶき, あし, ばら, まん","briar, thorn"
901,瀬,0.000222,0.910861,"ライ, いわた, しげ, せっ","rapids, current, torrent, shallows, shoal"
902,襲,0.000222,0.911083,"シュウ, そい","attack, advance on, succeed to"
903,徹,0.000222,0.911305,"テツ, あき, てっ","penetrate, clear, pierce, strike home, sit up (all night)"
904,倉,0.000222,0.911527,ソウ,"godown, warehouse, storehouse, cellar, treasury"
905,脱,0.000221,0.911748,"ダツ, ぬ.げる","undress, removing, escape from, get rid of, be left out, take off"
906,等,0.000221,0.911969,"トウ, など, と","etc., and so forth, class (1st), quality, equal, similar"
907,為,0.000221,0.91219,"イ, な.る, す.る, つく.る, びい","do, change, make, benefit, welfare, be of use, reach to, try, practice, cost, serve as, good, advantage, as a result of"
908,巻,0.000221,0.912411,"カン, ま.く, ま.き","scroll, volume, book, part, roll up, wind up, tie, coil, counter for texts (on book scrolls)"
909,夢,0.000221,0.912632,"ム, ゆめ, くら.い","dream, vision, illusion"
910,植,0.000219,0.912851,"ショク, う.わる, うえ, げ",plant
911,板,0.000219,0.91307,"ハン, いた","plank, board, plate, stage"
912,複,0.000218,0.913288,フク,"duplicate, double, compound, multiple"
913,締,0.000217,0.913505,"テイ, し.まり, -し.め","tighten, tie, shut, lock, fasten"
914,陣,0.000216,0.913721,ジン,"camp, battle array, ranks, position"
915,益,0.000216,0.913937,"エキ, ま.す, まし","benefit, gain, profit, advantage"
916,布,0.000216,0.914153,"フ, う, ほ","linen, cloth"
917,永,0.000215,0.914368,"エイ, え, のり, ひさし","eternity, long, lengthy"
918,札,0.000215,0.914583,"サツ, さっ","tag, paper money, no. of bonds, placard, bid"
919,互,0.000215,0.914798,"ゴ, かたみ.に","mutually, reciprocally, together"
920,霊,0.000213,0.915011,"レイ, たま","spirits, soul"
921,弾,0.000213,0.915224,"ダン, ひ.く, はず.む, はじ.く, ただ.す","bullet, twang, flip, snap"
922,雨,0.000212,0.915436,"ウ, あま-",rain
923,枝,0.000212,0.915648,"シ, え","bough, branch, twig, limb"
924,彩,0.000212,0.91586,"サイ, あや, さえ","coloring, paint, makeup"
925,敬,0.000211,0.916071,"ケイ, うやま.う, け, たかし, とし, ひろ, よし","awe, respect, honor, revere"
926,救,0.000211,0.916282,キュウ,"salvation, save, help, rescue, reclaim"
927,充,0.000211,0.916493,"ジュウ, み.たす, あつ, まさ, みつ","allot, fill"
928,宝,0.000211,0.916704,"ホウ, ほ","treasure, wealth, valuables"
929,勤,0.00021,0.916914,"キン, つと.める, つと.まる","diligence, become employed, serve"
930,努,0.000209,0.917123,ド,"toil, diligent, as much as possible"
931,仲,0.000209,0.917332,"チュウ, ちゅん, なかつ","go-between, relationship"
932,築,0.000208,0.91754,"チク, つい, つく","fabricate, build, construct"
933,核,0.000208,0.917748,カク,"nucleus, core, kernel"
934,債,0.000208,0.917956,サイ,"bond, loan, debt"
935,巡,0.000207,0.918163,"ジュン, めぐ.り","patrol, go around, circumference"
936,奥,0.000207,0.91837,"オウ, おく.まる, お, おん, のく","heart, interior"
937,損,0.000206,0.918576,"ソン, そこな.う, そこ.ねる","damage, loss, disadvantage, hurt, injure"
938,懲,0.000205,0.918781,"チョウ, こ.らす","penal, chastise, punish, discipline"
939,削,0.000205,0.918986,"サク, はつ.る, げ","plane, sharpen, whittle, pare"
940,豪,0.000204,0.91919,"ゴウ, こう, すぐる, たけし, まさる","overpowering, great, powerful, excelling, Australia"
941,撤,0.000203,0.919393,テツ,"remove, withdraw, disarm, dismantle, reject, exclude"
942,俊,0.000203,0.919596,"シュン, すぐる","sagacious, genius, excellence"
943,七,0.000203,0.919799,"シチ, なな.つ, し, な",seven
944,謝,0.000201,0.92,"シャ, さ","apologize, thank, refuse"
